TIER,REGIÃO,RESULTADO,DATA,SEM,Nome de Familia,Kill,Death,STREAK,DMG APP,DMG REC,CC,SELF HEAL,ALLY HEAL,PINO DMG,CNON ACC,CNON DEST,CNON DIST,TRAPS,DAED TIME,SURV TIME
T2,Calpheon,PARTICIPAÇÃO,30/04/2026,Qui,Ahzzim,4,12,2,"152,700","287,900",9,"224,100","324,100","4,300,000",0,0,0,0,0,0
,,,30/04/2026,Qui,ExtincT,11,7,3,"370,800","267,600",24,"213,500","26,208","1,300,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Infa,30,10,7,"696,300","325,300",109,"258,900","41,098","2,600,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Kosh,17,11,3,"518,700","425,200",70,"348,200","39,377","1,700,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Patren,7,9,1,"194,000","205,000",18,"124,800","16,702","1,700,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Anthropos,6,9,1,"247,000","190,200",37,"111,500","16,379","1,900,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Azly,6,14,1,"133,700","289,200",11,"180,900","162,700","1,900,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Kaonaxx,9,17,3,"140,300","310,100",24,"145,600","23,793","723,700",0,0,0,0,0,0
,,,30/04/2026,Qui,ANF,1,18,1,"137,900","355,200",26,"182,800","33,697","199,100",0,0,0,0,0,0
,,,30/04/2026,Qui,Tdz1,10,9,3,"382,600","325,800",29,"280,300","44,021","1,600,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Goushin,7,10,2,"219,200","279,400",23,"201,600","22,350","1,900,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Hauks,1,22,1,"25,603","340,000",21,"119,800","266,500","2,200,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Likimo,22,8,4,"591,700","196,500",39,"123,800","19,519","4,000,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Haro33,13,9,2,"369,000","276,100",40,"199,900","25,822","1,700,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Desecrate,0,8,0,"45,533","132,700",15,"70,577","8,556","541,200",0,0,0,0,0,0
,,,30/04/2026,Qui,Kvaratskhelia7,18,11,3,"369,100","326,000",31,"238,800","32,392","4,000,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Slow,6,11,1,"204,000","241,200",48,"150,900","17,977","1,900,000",0,0,0,0,0,0
,,,30/04/2026,Qui,PAULAOl,11,4,1,"515,700","213,600",48,"193,600","44,813","2,600,000",0,0,0,0,0,0
,,,30/04/2026,Qui,LinnWatts,2,14,1,"95,872","237,600",48,"119,800","17,163","977,800",0,0,0,0,0,0
,,,30/04/2026,Qui,GhostFarmer,7,15,1,"353,100","388,000",42,"297,400","35,588","4,900,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Honsberg,0,16,0,"34,631","318,100",10,"159,700","169,200","2,100,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Tripaloska,12,11,2,"364,500","346,900",26,"269,000","25,565","4,800,000",0,0,0,0,0,0
,,,30/04/2026,Qui,BloodAxe,14,14,1,"241,500","340,500",35,"221,300","36,645","1,000,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Hogma,0,13,0,"18,577","269,900",4,"136,700","234,400","192,400",0,0,0,0,0,0
,,,30/04/2026,Qui,VitaoX,2,13,1,"183,300","343,300",43,"237,400","31,738","2,200,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Mayke,0,11,0,551,"161,000",0,"61,305","78,965","1,479",0,0,0,0,0,0
,,,30/04/2026,Qui,Illumi,13,12,2,"239,400","332,700",49,"256,800","39,409","6,300,000",0,0,0,0,0,0
,,,30/04/2026,Qui,Spots,0,1,0,"1,725","23,343",12,"16,507","5,823",0,0,0,0,0,0,0
T2,Calpheon,PARTICIPAÇÃO,01/05/2026,Sex,Kosh,16,26,2,"648,200","687,400",119,"463,200","51,257","4,700,000",0,0,0,0,00:13,00:41:51
,,,01/05/2026,Sex,PAULAOl,23,18,5,"828,100","426,000",99,"254,900","42,754","1,500,000",0,0,0,0,00:10,00:45:25
,,,01/05/2026,Sex,Slow,10,23,2,"520,400","488,900",87,"282,700","37,837","3,500,000",0,0,0,0,00:17,00:38:15
,,,01/05/2026,Sex,GhostFarmer,13,22,5,"380,600","461,800",57,"307,800","54,112","5,300,000",0,0,0,1,00:10,00:44:57
,,,01/05/2026,Sex,Hauks,0,37,0,"65,841","519,500",52,"194,700","237,000","2,900,000",0,0,0,0,00:19,00:35:59
,,,01/05/2026,Sex,Likimo,18,22,3,"800,900","395,600",84,"170,900","25,977","3,800,000",0,0,0,0,00:12,00:42:57
,,,01/05/2026,Sex,OPeres,8,21,2,"277,400","388,200",38,"203,200","34,442","3,000,000",0,0,0,0,00:15,00:40:17
,,,01/05/2026,Sex,Anthropos,7,21,1,"341,700","321,800",65,"136,900","27,764","2,800,000",0,0,0,0,00:11,00:44:27
,,,01/05/2026,Sex,CBUM,2,20,1,"106,700","318,900",14,"119,000","23,183","278,700",0,0,0,0,00:27:39,00:28:00
,,,01/05/2026,Sex,Pronii,12,20,2,"480,200","336,700",52,"139,700","23,388","4,300,000",0,0,0,0,00:10,00:44:48
,,,01/05/2026,Sex,Goushin,6,17,2,"308,000","447,000",39,"307,000","61,782","6,600,000",0,0,0,1,00:09,00:46:10
,,,01/05/2026,Sex,Mayke,2,23,1,"132,100","330,400",22,"122,400","21,065",0,0,0,0,0,00:20,00:34:46
,,,01/05/2026,Sex,Venus,1,17,1,"77,696","227,700",9,"71,151","16,931","1,300,000",0,0,0,0,00:08,00:47:03
,,,01/05/2026,Sex,Desecrate,4,20,2,"150,300","343,100",111,"164,000","23,959","698,500",0,0,0,0,00:10,00:44:54
,,,01/05/2026,Sex,Spots,3,19,1,"152,300","311,900",14,"153,700","24,938","1,000,000",0,0,0,0,00:14,00:41:36
,,,01/05/2026,Sex,ToxiTo,1,14,1,"65,058","218,800",13,"113,200","21,606","1,100,000",0,0,0,0,00:22,00:33:22
,,,01/05/2026,Sex,Strongszoldkz,5,24,1,"375,000","393,500",36,"191,000","30,564","3,900,000",0,0,0,0,00:13,00:41:54
,,,01/05/2026,Sex,MoicaSlip,4,25,1,"261,600","438,800",22,"214,000","33,971","4,500,000",0,0,0,1,00:12,00:43:16
,,,01/05/2026,Sex,Infa,28,30,5,"1,000,000","550,800",167,"289,400","50,580","3,800,000",0,0,0,0,00:15,00:40:25
,,,01/05/2026,Sex,Ghunts,4,29,2,"259,000","503,700",33,"213,200","68,424","3,800,000",0,0,0,0,00:17,00:38:22
,,,01/05/2026,Sex,ViTaoX,2,31,1,"272,900","519,900",65,"271,000","66,675","3,200,000",0,0,0,0,00:18,00:37:27
,,,01/05/2026,Sex,ANF,1,35,1,"181,400","516,300",38,"228,800","38,757","3,500,000",0,0,0,1,00:18,00:37:02
,,,01/05/2026,Sex,Kaonaxx,2,34,1,"174,900","477,700",40,"157,100","33,575","1,200,000",0,0,0,0,00:19,00:36:01
,,,01/05/2026,Sex,Arquitorto,7,25,1,"370,300","483,600",67,"273,200","38,079","2,200,000",0,0,0,0,00:14,00:41:10
,,,01/05/2026,Sex,Largo_Moto,4,28,1,"211,200","415,700",28,"211,300","38,269","2,100,000",0,0,0,0,00:17,00:38:34
,,,01/05/2026,Sex,Tdz1,20,26,3,"661,600","537,100",49,"386,800","58,293","4,200,000",0,0,0,0,00:14,00:41:39
,,,01/05/2026,Sex,Vitiin,21,25,3,"640,100","409,900",69,"177,500","64,955","4,300,000",0,0,0,0,00:14,00:40:42
,,,01/05/2026,Sex,Runids,0,26,0,"21,935","4,600,000",14,"192,100","192,200","216,300",0,0,0,0,00:15,00:40:32
,,,01/05/2026,Sex,Kvaratskhelia7,15,26,2,"620,200","485,000",127,"258,400","42,254","5,500,000",0,0,0,0,00:11,00:44:00
,,,01/05/2026,Sex,Henkkai,10,26,1,"392,100","471,200",60,"253,200","43,828","2,300,000",0,0,0,0,00:16,00:39:22
,,,01/05/2026,Sex,OxiTo,3,7,1,"176,200","194,300",34,"135,100","20,376","2,300,000",0,0,0,0,00:10,00:44:56
T2,Calpheon,VITÓRIA,03/05/2026,Dom,Tripaloska,9,8,3,"403,900","316,300",59,"256,600","33,922",0,0,0,0,0,00:02,00:18
,,,03/05/2026,Dom,Goushin,5,9,3,"208,500","251,000",25,"175,600","40,823","594,900",0,0,0,0,00:02,00:17:32
,,,03/05/2026,Dom,Denzell,3,8,1,"282,700","192,200",60,"119,400","14,093",0,0,0,0,0,00:02,00:17:38
,,,03/05/2026,Dom,Kosh,6,15,2,"290,700","286,900",48,"165,800","21,976","2,800,000",0,0,0,0,00:00,00:00:00
,,,03/05/2026,Dom,OPeres,8,6,3,"192,500","261,400",31,"228,900","64,668","2,400,000",0,0,0,0,00:01,00:18:02
,,,03/05/2026,Dom,Anthropos,6,12,2,"233,400","189,300",64,"88,068","17,642","1,500,000",0,0,0,1,00:03,00:16:14
,,,03/05/2026,Dom,Honsberg,0,15,0,"109,000","206,300",42,"96,441","17,679","2,900,000",0,0,0,1,00:04,00:15:30
,,,03/05/2026,Dom,LinnWatts,5,15,4,"199,600","231,900",67,"97,080","23,639","1,300,000",0,0,0,0,00:05,00:14:43
,,,03/05/2026,Dom,Likimo,26,8,7,"499,000","194,300",64,"114,600","15,203","1,200,000",0,0,0,0,00:02,00:18:00
,,,03/05/2026,Dom,Portela,3,8,1,"150,600","170,100",13,"99,127","14,497","2,800,000",0,0,0,0,00:02,00:17:40
,,,03/05/2026,Dom,MoicaSlip,4,8,1,"191,600","233,500",13,"179,800","42,227",0,0,0,0,0,00:00,00:00:00
,,,03/05/2026,Dom,ViTaoX,3,19,2,"102,700","285,200",24,"99,247","28,720","1,600,000",0,0,0,0,00:06,00:13:31
,,,03/05/2026,Dom,OxiTo,6,7,2,"204,600","207,600",25,"174,700","28,922",0,0,0,0,0,00:01,00:18:06
,,,03/05/2026,Dom,Xtene,2,7,1,"117,600","200,200",6,"136,900","14,623",0,0,0,0,0,00:02,00:18:00
,,,03/05/2026,Dom,Infa,15,6,3,"466,400","201,000",79,"162,000","184,000","1,800,000",0,0,0,0,00:01,00:18:37
,,,03/05/2026,Dom,Illumi,10,6,2,"280,800","297,900",66,"272,300","40,197","2,100,000",0,0,0,0,00:01,00:18:29
,,,03/05/2026,Dom,Japah,1,8,1,"120,900","189,700",15,"120,600","16,844",0,0,0,0,0,00:03,00:16:34
,,,03/05/2026,Dom,ExtincT,14,9,3,"319,900","228,200",18,"148,900","19,343","2,100,000",0,0,0,0,00:02,00:17:16
,,,03/05/2026,Dom,MitinGOD,1,5,1,"142,600","207,600",11,"167,200","24,609",0,0,0,0,0,00:01,00:18:34
,,,03/05/2026,Dom,Azly,15,12,3,"472,500","264,900",49,"149,100","17,963","1,600,000",0,0,0,0,00:00,00:00:00
,,,03/05/2026,Dom,GhostFarmer,4,13,2,"254,900","289,600",33,"194,800","35,014",0,0,0,0,0,00:04,00:15:42
,,,03/05/2026,Dom,Hauks,0,14,0,"15,997","224,200",8,"84,235","92,434","1,500,000",0,0,0,0,00:00,00:00:00
,,,03/05/2026,Dom,Patren,6,8,1,"154,700","177,700",7,"102,600","14,135","1,300,000",0,0,0,0,00:02,00:18:01
,,,03/05/2026,Dom,Hogma,0,12,0,"19,389","229,100",14,"105,600","224,100","783,700",0,0,0,0,00:04,00:16:01
,,,03/05/2026,Dom,Venus,1,9,1,"71,334","201,000",16,"120,000","13,206","396,400",0,0,0,0,00:02,00:17:15
,,,03/05/2026,Dom,BloodAxe,8,10,1,"205,500","249,400",32,"178,100","27,441","1,900,000",0,0,0,0,00:00,00:00:00
,,,03/05/2026,Dom,AlmeidaS,3,9,1,"57,077","240,700",16,"174,600","29,735","435,400",0,0,0,0,00:00,00:00:00
,,,03/05/2026,Dom,Spots,5,0,2,163,"5,619",125,"6,448","34,982",0,0,0,0,0,00:00,00:20:01
T2,Ulukita,PARTICIPAÇÃO,04/05/2026,Seg,ANF,4,23,1,"254,000","416,400",66,"215,500","33,522","1,200,000",0,0,0,0,00:10,00:47:52
,,,04/05/2026,Seg,Anthropos,4,14,1,"278,600","292,300",42,"165,600","17,303","1,000,000",0,0,0,0,00:06,00:51:07
,,,04/05/2026,Seg,LinnWatts,7,9,2,"156,400","206,200",33,"126,600","14,777","15,900,000",0,0,0,1,00:04,00:53:21
,,,04/05/2026,Seg,OPeres,9,12,2,"248,100","361,600",41,"282,500","35,358","4,900,000",0,0,0,0,00:05,00:52:45
,,,04/05/2026,Seg,Tdz1,12,11,2,"396,700","312,100",36,"260,100","37,636","1,600,000",0,0,0,0,00:04,00:53:40
,,,04/05/2026,Seg,Denzell,7,10,1,"245,700","345,100",47,"255,100","23,297","342,500",0,0,0,0,00:07,00:50:29
,,,04/05/2026,Seg,Likimo,42,14,6,"986,600","351,100",120,"221,000","28,918","3,400,000",0,0,0,0,00:06,00:51:18
,,,04/05/2026,Seg,Tripaloska,11,8,3,"460,200","363,200",48,"325,200","25,083","2,100,000",0,0,0,0,00:03,00:54:35
,,,04/05/2026,Seg,Portela,5,8,1,"299,800","271,900",44,"201,800","31,252","2,000,000",0,0,0,0,00:03,00:54:34
,,,04/05/2026,Seg,GhostFarmer,5,19,1,"330,100","473,600",56,"340,100","96,288","3,600,000",0,0,0,0,00:09,00:48:47
,,,04/05/2026,Seg,PAULAOl,35,9,5,"777,800","294,200",105,"241,400","41,089","306,300",0,0,0,0,00:03,00:54:18
,,,04/05/2026,Seg,Azly,17,21,2,"367,800","388,400",54,"201,600","30,410","1,900,000",0,0,0,0,00:09,00:48:15
,,,04/05/2026,Seg,Kosh,17,14,2,"584,800","482,600",89,"386,600","31,197","1,100,000",0,0,0,0,00:06,00:51:29
,,,04/05/2026,Seg,Goushin,4,5,1,"277,200","284,100",30,"261,000","46,584","1,500,000",0,0,0,0,00:02,00:55:45
,,,04/05/2026,Seg,CBUM,3,9,1,"111,700","244,500",11,"181,500","15,781",0,0,0,0,0,00:05,00:52:43
,,,04/05/2026,Seg,Infa,25,12,3,"644,800","376,800",105,"301,000","32,053","2,300,000",0,0,0,0,00:05,00:52:04
,,,04/05/2026,Seg,ViTaoX,0,14,0,"223,700","284,700",53,"168,300","29,704","2,700,000",0,0,0,0,00:06,00:51:53
,,,04/05/2026,Seg,Hauks,1,23,1,"31,194","386,100",27,"165,200","220,300","220,700",0,0,0,0,00:11,00:46:14
,,,04/05/2026,Seg,Abeguar,6,3,3,"9,587","60,178",261,"30,878","2,988",155,0,0,0,0,00:01,00:56:37
,,,04/05/2026,Seg,Japah,7,18,3,"225,900","338,200",18,"165,300","24,625","643,900",0,0,0,5,00:12,00:45:28
,,,04/05/2026,Seg,Runids,0,17,0,"5,949","365,500",8,"209,300","171,000","3,900,000",0,0,0,0,00:07,00:51:01
,,,04/05/2026,Seg,Spots,3,2,1,"2,548","20,398",296,"4,916","55,926",0,0,0,0,0,00:00,00:57:37
T2,Calpheon,PARTICIPAÇÃO,05/05/2026,Ter,LinnWatts,14,18,3,"258,600","400,300",48,"252,200","39,575","13,000,000",0,0,0,4,00:11:10,00:28:36
,,,05/05/2026,Ter,OxiTo,24,11,2,"428,900","454,200",65,"425,400","59,311","6,300,000",0,0,0,0,00:04:28,00:35:18
,,,05/05/2026,Ter,PAULAOl,47,12,5,"1,400,000","470,300",151,"384,100","102,700","12,900,000",0,0,0,0,00:05:07,00:34:39
,,,05/05/2026,Ter,Denzell,21,14,4,"565,800","496,500",120,"399,500","45,209","9,200,000",0,0,0,0,00:05:59,00:33:47
,,,05/05/2026,Ter,Patren,18,14,2,"446,700","386,400",66,"249,900","32,725","12,500,000",0,0,0,0,00:05:59,00:33:47
,,,05/05/2026,Ter,Kordri,19,14,4,"444,600","414,500",43,"340,700","60,743","12,600,000",0,0,0,1,00:09:18,00:30:28
,,,05/05/2026,Ter,Abeguar,9,27,4,"238,400","483,500",20,"233,100","43,991","5,200,000",0,0,0,0,00:11:55,00:27:51
,,,05/05/2026,Ter,Likimo,27,13,3,"773,800","406,800",88,"287,800","35,308","18,300,000",0,0,0,0,00:07:49,00:31:57
,,,05/05/2026,Ter,Japah,3,13,1,"115,000","299,900",9,"196,000","27,346","2,600,000",0,0,0,0,00:09:37,00:30:09
,,,05/05/2026,Ter,MoicaSlip,12,16,2,"315,400","484,600",23,"365,200","99,003","9,400,000",0,0,0,3,00:06:42,00:33:04
,,,05/05/2026,Ter,Portela,20,11,2,"428,300","348,900",56,"245,000","80,932","19,400,000",0,0,0,0,00:04:37,00:35:09
,,,05/05/2026,Ter,GhostFarmer,11,16,3,"353,900","527,500",64,"425,700","60,919","8,300,000",0,0,0,1,00:07:29,00:32:17
,,,05/05/2026,Ter,Illumi,4,16,1,"209,100","473,200",22,"371,800","49,215","3,100,000",0,0,0,0,00:06:57,00:32:49
,,,05/05/2026,Ter,Arquitorto,6,17,1,"274,500","469,000",46,"315,700","44,827","3,500,000",0,0,0,3,00:06:36,00:33:10
,,,05/05/2026,Ter,Honsberg,0,22,0,"23,649","438,100",5,"215,500","824,600","809,800",0,0,0,1,00:10:37,00:29:09
,,,05/05/2026,Ter,ViTaoX,4,25,2,"342,500","559,900",85,"340,300","52,626","3,000,000",0,0,0,0,00:10:45,00:29:01
,,,05/05/2026,Ter,BloodAxe,5,27,1,"343,200","556,600",75,"298,200","55,088","6,900,000",0,0,0,0,00:12:10,00:27:36
,,,05/05/2026,Ter,Goushin,19,10,2,"401,000","362,300",36,"276,800","120,900","5,900,000",0,0,0,1,00:07:03,00:32:43
,,,05/05/2026,Ter,Azly,23,21,4,"626,100","495,800",68,"287,500","44,564","21,300,000",0,0,0,0,00:09:59,00:29:47
,,,05/05/2026,Ter,CorvoNegroo,12,18,3,"330,300","447,000",66,"287,500","35,804","4,000,000",0,0,0,0,00:07:39,00:32:07
,,,05/05/2026,Ter,Severoz,8,20,1,"269,400","461,900",11,"300,000","42,405","621,800",0,0,0,0,00:08:05,00:31:41
,,,05/05/2026,Ter,Kosh,23,17,4,"741,500","550,500",118,"408,900","41,362","191,900",0,0,0,0,00:12:12,00:32:34
,,,05/05/2026,Ter,Ahzzim,5,17,2,"227,200","475,700",7,"370,600","504,600","8,200,000",0,0,0,0,00:07:27,00:32:19
,,,05/05/2026,Ter,Spots,4,0,3,"1,262","11,572",67,"12,245","20,767",0,0,0,0,0,00:00:00,00:39:46
T2,Ulukita,PARTICIPAÇÃO,06/05/2026,Qua,Anthropos,10,22,1,"368,900","408,800",77,"198,500","28,765","1,600,000",0,0,0,0,00:10:20,00:46:43
,,,06/05/2026,Qua,Likimo,56,20,6,"1,200,000","515,300",177,"352,700","44,650","18,400,000",0,0,0,0,00:10:48,00:46:15
,,,06/05/2026,Qua,SkySlater,21,14,3,"580,400","414,000",109,"305,200","26,959","176,300",0,0,0,0,00:07:28,00:49:35
,,,06/05/2026,Qua,Azly,65,20,8,"1,100,000","636,100",121,"471,500","46,100","13,700,000",0,0,0,0,00:08:12,00:48:51
,,,06/05/2026,Qua,Desecrate,7,4,2,"17,802","104,100",695,"68,626","6,540","98,058",0,0,0,0,00:01:41,00:55:22
,,,06/05/2026,Qua,Pronii,23,14,3,"600,700","402,200",53,"312,700","30,835","5,900,000",0,0,0,1,00:06:41,00:50:22
,,,06/05/2026,Qua,Haro33,44,13,2,"1,000,000","525,300",115,"449,300","42,847","7,600,000",0,0,0,0,00:05:54,00:51:09
,,,06/05/2026,Qua,ViTaoX,6,25,2,"387,200","677,100",86,"479,200","62,968","3,200,000",0,0,0,0,00:12:58,00:44:05
,,,06/05/2026,Qua,OxiTo,9,9,2,"364,600","479,800",72,"459,200","51,594","3,300,000",0,0,0,0,00:06:42,00:50:21
,,,06/05/2026,Qua,Goushin,17,16,2,"3,800,000","504,400",33,"374,700","164,700","4,200,000",0,0,0,0,00:08:20,00:48:43
,,,06/05/2026,Qua,Portela,17,16,2,"267,200","537,600",41,"423,500","39,364","18,800,000",0,0,0,0,00:08:53,00:48:10
,,,06/05/2026,Qua,Japah,9,10,3,"118,100","261,000",56,"189,600","24,389","1,700,000",1,0,68,2,00:07:00,00:50:03
,,,06/05/2026,Qua,LinnWatts,4,14,2,"297,300","270,000",144,"157,100","26,339","2,600,000",226,0,208,3,00:07:30,00:49:33
,,,06/05/2026,Qua,Tripaloska,25,18,2,"728,500","753,600",118,"659,100","62,356","12,100,000",0,0,0,3,00:08:07,00:48:56
,,,06/05/2026,Qua,ANF,9,37,2,"411,700","704,100",73,"410,500","65,654","4,500,000",0,0,0,0,00:16:49,00:40:14
,,,06/05/2026,Qua,ExtincT,18,20,4,"594,300","561,100",42,"394,400","39,477","5,300,000",0,0,0,0,00:09:08,00:47:55
,,,06/05/2026,Qua,Infa,38,24,6,"1,000,000","615,100",195,"439,800","52,218","3,300,000",0,0,0,0,00:10:31,00:46:32
,,,06/05/2026,Qua,Hauks,0,30,0,"39,878","601,300",23,"324,500","1,300,000","1,800,000",0,0,0,0,00:14:34,00:42:29
,,,06/05/2026,Qua,Tdz1,14,32,3,"528,100","539,800",109,"268,900","43,285","5,400,000",0,0,0,0,00:15:42,00:41:21
,,,06/05/2026,Qua,Denzell,24,18,2,"546,600","657,400",117,"522,300","43,878","2,300,000",0,0,0,0,00:09:09,00:47:54
,,,06/05/2026,Qua,BloodAxe,19,24,4,"434,400","639,300",87,"456,700","51,432","7,000,000",0,0,0,1,00:11:12,00:45:51
,,,06/05/2026,Qua,GhostFarmer,16,21,2,"458,100","556,700",67,"428,600","59,106","3,300,000",0,0,0,0,00:13:32,00:43:31
,,,06/05/2026,Qua,Slow,25,22,5,"750,100","560,300",125,"406,800","36,851","1,100,000",0,0,0,0,00:10:30,00:46:33
,,,06/05/2026,Qua,PAULAOl,52,21,4,"1,300,000","604,100",155,"422,800","148,600","6,900,000",0,0,0,0,00:10:14,00:46:49
,,,06/05/2026,Qua,Mayke,2,2,1,0,"25,009",57,"5,273","1,549",0,0,0,0,1,00:00:43,00:56:20
T2,Ulukita,VITÓRIA,07/05/2026,Qui,Likimo,12,3,2,"372,600","119,000",46,"98,468","9,877","4,400,000",0,0,0,0,00:02:52,00:34:09
,,,07/05/2026,Qui,Slow,1,4,1,"67,231","91,507",12,"71,983","5,262","1,300,000",0,0,0,0,00:02:40,00:34:21
,,,07/05/2026,Qui,Kosh,5,6,3,"155,400","142,100",39,"96,017","7,580","4,300,000",0,0,0,0,00:02:39,00:34:22
,,,07/05/2026,Qui,BloodAxe,3,3,2,"87,548","139,200",21,"116,500","11,032","6,300,000",0,0,0,2,00:00:59,00:36:02
,,,07/05/2026,Qui,GhostFarmer,4,3,2,"115,600","152,000",19,"143,800","157,114","6,400,000",0,0,0,0,00:01:02,00:35:59
,,,07/05/2026,Qui,PAULAOl,12,3,2,"308,800","138,200",35,"125,900","36,038","5,400,000",0,0,0,0,00:01:02,00:35:59
,,,07/05/2026,Qui,Strongszoldkz,5,2,2,"141,500","84,186",9,"70,602","6,662","4,800,000",0,0,0,0,00:00:38,00:36:23
,,,07/05/2026,Qui,Desecrate,0,1,0,"21,770","28,959",8,"20,733","2,041","910,200",0,0,0,2,00:00:25,00:36:36
,,,07/05/2026,Qui,Japah,1,1,1,"19,418","50,563",4,"46,911","3,921",0,0,0,0,0,00:00:24,00:36:37
,,,07/05/2026,Qui,LinnWatts,0,2,0,"40,243","52,827",13,"58,990","5,208","78,398",11,0,199,0,00:01:04,00:35:57
,,,07/05/2026,Qui,Hrodrich,3,1,2,"131,000","84,762",15,"82,600","11,297","6,000,000",0,0,0,1,00:00:19,00:36:42
,,,07/05/2026,Qui,Goushin,1,1,1,"89,201","67,959",10,"75,325","12,962","2,100,000",0,0,0,1,00:00:10,00:36:51
,,,07/05/2026,Qui,Tdz1,6,3,1,"145,200","121,600",21,"122,400","12,705","4,100,000",0,0,0,0,00:00:53,00:36:08
,,,07/05/2026,Qui,Kvaratskhelia7,9,3,2,"200,500","97,722",38,"71,501","8,187","5,800,000",0,0,0,4,00:00:50,00:36:11
,,,07/05/2026,Qui,Portela,3,3,2,"103,800","111,200",14,"82,049","45,948","1,700,000",0,0,0,4,00:01:01,00:36:00
,,,07/05/2026,Qui,ViTaoX,0,5,0,"88,269","160,400",18,"138,500","24,671","2,700,000",0,0,0,0,00:01:40,00:35:21
,,,07/05/2026,Qui,ANF,1,5,1,"119,400","185,600",24,"144,000","15,956","3,800,000",0,0,0,2,00:01:31,00:35:30
,,,07/05/2026,Qui,CorvoNegroo,3,6,1,"155,300","171,900",15,"136,300","14,170","2,100,000",0,0,0,0,00:01:56,00:35:05
,,,07/05/2026,Qui,Anthropos,2,1,1,"100,900","42,493",7,"39,741","2,859",0,0,0,0,0,00:00:19,00:36:42
,,,07/05/2026,Qui,Tripaloska,4,4,1,"200,000","202,400",32,"183,600","13,821","4,900,000",0,0,0,0,00:01:27,00:35:34
,,,07/05/2026,Qui,Azly,6,4,2,"164,200","118,100",20,"88,086","7,508","2,700,000",0,0,0,0,00:03:48,00:33:13
,,,07/05/2026,Qui,Illumi,2,4,1,"68,970","130,300",7,"111,500","12,864","6,200,000",0,0,0,0,00:01:58,00:35:03
,,,07/05/2026,Qui,Mayke,0,3,0,"1,573","104,300",1,"80,361","564,700","134,600",0,0,0,0,00:01:13,00:35:48
,,,07/05/2026,Qui,Arquitorto,2,3,1,"139,900","190,200",22,"189,900","20,365","2,600,000",0,0,0,2,00:01:09,00:35:52
,,,07/05/2026,Qui,Spots,0,0,0,681,11,48,0,"2,682","7,016",0,0,0,0,00:00:00,00:37:01
T3,Edania,PARTICIPAÇÃO,08/05/2026,Sex,SkySlater,13,16,2,"453,400","336,500",74,"191,400","21,576",0,0,0,0,0,00:05:48,00:19:40
,,,08/05/2026,Sex,Kosh,15,19,4,"411,100","419,800",95,"201,600","16,319","75,284",0,0,0,0,00:07:17,00:18:11
,,,08/05/2026,Sex,Anthropos,7,12,1,"404,000","227,100",66,"104,200","12,327","281,700",0,0,0,0,00:05:36,00:19:52
,,,08/05/2026,Sex,Tripaloska,12,11,2,"498,200","338,600",31,"255,400","150,500","7,300,000",0,0,0,2,00:03:54,00:21:34
,,,08/05/2026,Sex,Whiskeys,3,21,1,"139,700","363,800",7,"123,600","51,759","2,900,000",0,0,0,0,00:07:39,00:17:49
,,,08/05/2026,Sex,Kordri,7,11,1,"121,900","293,200",15,"219,100","219,600","2,700,000",0,0,0,2,00:03:37,00:21:51
,,,08/05/2026,Sex,Veigan,0,11,0,"55,856","259,400",12,"106,200","55,136","432,300",0,0,0,0,00:03:25,00:22:03
,,,08/05/2026,Sex,Likimo,32,11,4,"775,500","359,300",64,"236,800","24,416","8,000,000",0,0,0,0,00:04:13,00:21:15
,,,08/05/2026,Sex,Vitiin,34,12,6,"654,300","305,100",43,"181,900","17,018","3,500,000",0,0,0,0,00:03:57,00:21:31
,,,08/05/2026,Sex,Illumi,5,10,1,"134,000","343,500",24,"263,500","44,898","2,600,000",0,0,0,0,00:03:21,00:22:07
,,,08/05/2026,Sex,Azly,10,12,3,"304,800","336,300",20,"187,900","16,000","11,000,000",0,0,0,0,00:05:10,00:20:18
,,,08/05/2026,Sex,SsFenixsS,1,12,1,"35,482","320,300",7,"187,700","21,082","1,800,000",0,0,0,0,00:04:44,00:20:44
,,,08/05/2026,Sex,Urahara,0,10,0,"31,239","191,800",3,"62,672","12,592","420,500",0,0,0,0,00:03:29,00:21:59
,,,08/05/2026,Sex,Hrodrich,7,10,1,"251,000","296,900",25,"171,000","169,500","3,400,000",0,0,0,0,00:03:20,00:22:08
,,,08/05/2026,Sex,ZeRoBlacKOuT,4,10,2,"186,200","233,200",7,"124,300","33,466","2,200,000",0,0,0,0,00:03:43,00:21:45
